t,contact_index,id1,id2,d_tip,gap_surf,theta
9.350000,0,1,0,0.2139795288,0.9487230626,3.551554685
9.350000,1,1,0,0.2139795288,0.4999912501,2.756155195
9.350000,2,1,0,0.2139795288,0.6790286496,2.386370904
9.355000,0,1,0,0.213933497,0.9275501487,3.551273285
9.355000,1,1,0,0.213933497,0.6950577829,2.22269646
9.355000,2,1,0,0.213933497,0.4999914136,2.756189619
9.355000,3,1,0,0.213933497,0.6374064802,2.387008958
9.360000,0,1,0,0.2138875778,0.9063878771,3.550992234
9.360000,1,1,0,0.2138875778,0.673190889,2.223056831
9.360000,2,1,0,0.2138875778,0.4999897724,2.756221003
9.360000,3,1,0,0.2138875778,0.5957893864,2.387652543
9.365000,0,1,0,0.2178221159,0.8852457827,3.532804421
9.365000,1,1,0,0.2178221159,0.6513252935,2.213231346
9.365000,2,1,0,0.2178221159,0.6513458124,2.21817853
9.365000,3,1,0,0.2178221159,0.499993589,2.739116584
9.365000,4,1,0,0.2178221159,0.5541815543,2.373160744
9.370000,0,1,0,0.2410779646,0.6286791894,2.207944763
9.370000,1,1,0,0.2410779646,0.4999893696,2.718576272
9.370000,2,1,0,0.2410779646,0.5125748941,2.357019192
9.375000,0,1,0,0.252025998,0.6429746221,2.207017129
9.375000,1,1,0,0.252025998,0.5208599431,2.714416709
9.375000,2,1,0,0.252025998,0.4999731996,2.354632603
9.380000,0,1,0,0.2525312788,0.6723581658,2.206385478
9.380000,1,1,0,0.2525312788,0.5546561072,2.713926291
9.380000,2,1,0,0.2525312788,0.4999667575,2.35378888
9.385000,0,1,0,0.2525110517,0.588099153,2.713902452
9.385000,1,1,0,0.2525110517,0.4999768817,2.353491122
9.390000,0,1,0,0.2524062766,0.6213621075,2.714016276
9.390000,1,1,0,0.2524062766,0.4999772661,2.353373366
9.395000,0,1,0,0.2522879767,0.6545399509,2.714173658
9.395000,1,1,0,0.2522879767,0.4999777349,2.353321404
9.400000,0,1,0,0.2521603285,0.9109227791,3.009670271
9.400000,1,1,0,0.2521603285,0.6876640013,2.714344758
9.400000,2,1,0,0.2521603285,0.4999757445,2.353294886
9.405000,0,1,0,0.2520393225,0.8801025028,3.008384462
9.405000,1,1,0,0.2520393225,0.7207561429,2.714515241
9.405000,2,1,0,0.2520393225,0.4999780167,2.353278391
9.410000,0,1,0,0.2519227595,0.8492731055,3.007099323
9.410000,1,1,0,0.2519227595,0.7635848257,3.220008257
9.410000,2,1,0,0.2519227595,0.7538065267,2.714680911
9.410000,3,1,0,0.2519227595,0.4999704024,2.353265261
9.415000,0,1,0,0.2517906985,0.8184530087,3.005821393
9.415000,1,1,0,0.2517906985,0.7688281144,3.219806047
9.415000,2,1,0,0.2517906985,0.7868433718,2.714844333
9.415000,3,1,0,0.2517906985,0.4999754325,2.353253204
9.420000,0,1,0,0.2516695645,0.7876315507,3.004537968
9.420000,1,1,0,0.2516695645,0.7740437319,3.219600857
9.420000,2,1,0,0.2516695645,0.4999754079,2.35324113
9.425000,0,1,0,0.2515506687,0.7568097755,3.003252025
9.425000,1,1,0,0.2515506687,0.7792331656,3.219396263
9.425000,2,1,0,0.2515506687,0.4999701964,2.353228058
9.430000,0,1,0,0.2514228115,0.7259970186,3.001968133
9.430000,1,1,0,0.2514228115,0.7844067447,3.219197101
9.430000,2,1,0,0.2514228115,0.4999734006,2.35321408
9.435000,0,1,0,0.2512953336,0.6951856355,3.000681806
9.435000,1,1,0,0.2512953336,0.7895562189,3.21899917
9.435000,2,1,0,0.2512953336,0.4999736737,2.35319929
9.440000,0,1,0,0.2511788651,0.6643766533,2.999387671
9.440000,1,1,0,0.2511788651,0.79468272,3.218797828
9.440000,2,1,0,0.2511788651,0.4999720393,2.353183306
9.445000,0,1,0,0.2510531871,0.633570162,2.998094633
9.445000,1,1,0,0.2510531871,0.7997863838,3.218601877
9.445000,2,1,0,0.2510531871,0.4999684543,2.353166109
9.450000,0,1,0,0.2509297497,0.6027745898,2.996797099
9.450000,1,1,0,0.2509297497,0.8048763552,3.218406368
9.450000,2,1,0,0.2509297497,0.4999757715,2.353148041
9.455000,0,1,0,0.2508484197,0.5719737969,2.995475389
9.455000,1,1,0,0.2508484197,0.809935154,3.218193776
9.455000,2,1,0,0.2508484197,0.4999698881,2.353127984
9.460000,0,1,0,0.2315402458,0.5411861845,3.011402498
9.460000,1,1,0,0.2315402458,0.814982711,3.22913175
9.460000,2,1,0,0.2315402458,0.4999779191,2.369411836
9.465000,0,1,0,0.2011824415,0.5104249721,3.035778539
9.465000,1,1,0,0.2011824415,0.5000214363,2.391823429
9.470000,0,1,0,0.1657707376,0.5000304712,3.043164451
9.470000,1,1,0,0.1657707376,0.4999886328,2.39447718
9.475000,0,1,0,0.1245173894,0.4999840981,3.041698508
9.475000,1,1,0,0.1245173894,1.046037915,3.882505619
9.475000,2,1,0,0.1245173894,0.5000170839,2.387229282
9.480000,0,1,0,0.08251615802,0.4999832282,3.039736481
9.480000,1,1,0,0.08251615802,1.024329716,3.887369214
9.480000,2,1,0,0.08251615802,0.5000174494,2.379617918
9.485000,0,1,0,0.03921046141,0.4999828234,3.037290011
9.485000,1,1,0,0.03921046141,1.008836499,3.892020203
9.485000,2,1,0,0.03921046141,0.5000175782,2.371573003
9.490000,0,1,0,0.008554078538,0.4999829268,3.034642032
9.490000,1,1,0,0.008554078538,0.9996782196,3.893370226
9.490000,2,1,0,0.008554078538,0.5000172147,2.365878553
9.495000,0,1,0,1.037263061e-05,0.4999620292,3.032032629
9.495000,1,1,0,1.037263061e-05,0.9970716627,3.889301068
9.495000,2,1,0,1.037263061e-05,0.5000351992,2.364447375
9.500000,0,1,0,1.657910821e-05,0.4999564331,3.029458208
9.500000,1,1,0,1.657910821e-05,0.9970676984,3.883197469
9.500000,2,1,0,1.657910821e-05,0.5000294745,2.364621209
9.505000,0,1,0,1.666776559e-05,0.4999532446,3.02694564
9.505000,1,1,0,1.666776559e-05,0.9970641154,3.877197198
9.505000,2,1,0,1.666776559e-05,0.5000294434,2.364781336
9.510000,0,1,0,1.59187015e-05,0.4999510221,3.02448814
9.510000,1,1,0,1.59187015e-05,0.9970611053,3.871293415
9.510000,2,1,0,1.59187015e-05,0.5000305726,2.364925568
9.515000,0,1,0,1.494380746e-05,0.4999489369,3.022082509
9.515000,1,1,0,1.494380746e-05,0.9970581886,3.865481442
9.515000,2,1,0,1.494380746e-05,0.5000317541,2.365054553
9.520000,0,1,0,1.380727093e-05,0.4999469414,3.019726233
9.520000,1,1,0,1.380727093e-05,0.9970553534,3.859757514
9.520000,2,1,0,1.380727093e-05,0.5000328863,2.365169044
9.525000,0,1,0,1.253037269e-05,0.4999450503,3.017417059
9.525000,1,1,0,1.253037269e-05,0.9970526254,3.854118221
9.525000,2,1,0,1.253037269e-05,0.5000339487,2.365269779
9.530000,0,1,0,1.113507318e-05,0.499943282,3.015152927
9.530000,1,1,0,1.113507318e-05,0.9970500329,3.8485604
9.530000,2,1,0,1.113507318e-05,0.500034928,2.365357463
9.535000,0,1,0,9.647335403e-06,0.4999416537,3.012931934
9.535000,1,1,0,9.647335403e-06,0.9970476029,3.843081095
9.535000,2,1,0,9.647335403e-06,0.5000358124,2.365432772
9.540000,0,1,0,8.097303942e-06,0.4999401806,3.010752318
9.540000,1,1,0,8.097303942e-06,0.99704536,3.837677538
9.540000,2,1,0,8.097303942e-06,0.5000365918,2.365496349
9.545000,0,1,0,6.519837449e-06,0.4999388749,3.008612438
9.545000,1,1,0,6.519837449e-06,0.9970433257,3.832347129
9.545000,2,1,0,6.519837449e-06,0.5000372579,2.365548801
9.550000,0,1,0,4.959347403e-06,0.4999377461,3.006510765
9.550000,1,1,0,4.959347403e-06,0.9970415175,3.82708742
9.550000,2,1,0,4.959347403e-06,0.5000378047,2.365590705
9.555000,0,1,0,3.485561043e-06,0.4999368006,3.004445867
9.555000,1,1,0,3.485561043e-06,0.9970399488,3.821896105
9.555000,2,1,0,3.485561043e-06,0.5000382282,2.365622606
9.560000,0,1,0,2.26663836e-06,0.4999360413,3.002416402
9.560000,1,1,0,2.26663836e-06,0.9970386281,3.816771004
9.560000,2,1,0,2.26663836e-06,0.5000385268,2.365645019
9.565000,0,1,0,1.797151853e-06,0.4999354686,3.000421111
9.565000,1,1,0,1.797151853e-06,0.9970375596,3.81171006
9.565000,2,1,0,1.797151853e-06,0.5000387013,2.365658433
9.570000,0,1,0,2.420418098e-06,0.4999350797,2.998458807
9.570000,1,1,0,2.420418098e-06,0.997036743,3.80671132
9.570000,2,1,0,2.420418098e-06,0.5000387546,2.36566331
9.575000,0,1,0,3.507335333e-06,0.4999348696,2.996528374
9.575000,1,1,0,3.507335333e-06,0.9970361743,3.801772937
9.575000,2,1,0,3.507335333e-06,0.500038691,2.365660086
9.580000,0,1,0,4.664605367e-06,0.4999348312,2.994628758
9.580000,1,1,0,4.664605367e-06,0.9970358459,3.796893155
9.580000,2,1,0,4.664605367e-06,0.5000385166,2.365649178
9.585000,0,1,0,5.78089546e-06,0.499934956,2.992758963
9.585000,1,1,0,5.78089546e-06,0.9970357476,3.792070305
9.585000,2,1,0,5.78089546e-06,0.5000382387,2.365630978
9.590000,0,1,0,6.820345851e-06,0.4999352339,2.990918045
9.590000,1,1,0,6.820345851e-06,0.9970358669,3.787302802
9.590000,2,1,0,6.820345851e-06,0.5000378652,2.365605859
9.595000,0,1,0,7.769567858e-06,0.4999356544,2.989105114
9.595000,1,1,0,7.769567858e-06,0.9970361898,3.782589133
9.595000,2,1,0,7.769567858e-06,0.5000374045,2.365574177
9.600000,0,1,0,8.624526265e-06,0.4999362065,2.98731932
9.600000,1,1,0,8.624526265e-06,0.9970367015,3.777927857
9.600000,2,1,0,8.624526265e-06,0.5000368653,2.365536268
9.605000,0,1,0,9.385818473e-06,0.499936879,2.985559862
9.605000,1,1,0,9.385818473e-06,0.9970373865,3.773317599
9.605000,2,1,0,9.385818473e-06,0.5000362564,2.365492452
9.610000,0,1,0,1.005660093e-05,0.4999376608,2.983825972
9.610000,1,1,0,1.005660093e-05,0.9970382293,3.768757044
9.610000,2,1,0,1.005660093e-05,0.500035586,2.365443032
9.615000,0,1,0,1.064122213e-05,0.4999385412,2.982116922
9.615000,1,1,0,1.064122213e-05,0.997039215,3.764244937
9.615000,2,1,0,1.064122213e-05,0.5000348624,2.365388297
9.620000,0,1,0,1.114463864e-05,0.49993951,2.980432019
9.620000,1,1,0,1.114463864e-05,0.9970403289,3.759780075
9.620000,2,1,0,1.114463864e-05,0.5000340931,2.365328521
9.625000,0,1,0,1.157314313e-05,0.4999405574,2.978770599
9.625000,1,1,0,1.157314313e-05,0.997041557,3.755361306
9.625000,2,1,0,1.157314313e-05,0.5000332852,2.365263965
9.630000,0,1,0,1.193370286e-05,0.4999416742,2.97713203
9.630000,1,1,0,1.193370286e-05,0.9970428862,3.750987525
9.630000,2,1,0,1.193370286e-05,0.5000324453,2.365194877
9.635000,0,1,0,1.223248912e-05,0.499942852,2.975515707
9.635000,1,1,0,1.223248912e-05,0.9970443045,3.746657674
9.635000,2,1,0,1.223248912e-05,0.5000315793,2.365121493
9.640000,0,1,0,1.24751551e-05,0.4999440833,2.973921051
9.640000,1,1,0,1.24751551e-05,0.997045801,3.742370735
9.640000,2,1,0,1.24751551e-05,0.5000306927,2.365044038
9.645000,0,1,0,1.26671216e-05,0.499945361,2.972347508
9.645000,1,1,0,1.26671216e-05,0.9970473657,3.73812573
9.645000,2,1,0,1.26671216e-05,0.5000297901,2.364962726
9.650000,0,1,0,1.281347505e-05,0.4999466787,2.970794546
9.650000,1,1,0,1.281347505e-05,0.9970489894,3.733921719
9.650000,2,1,0,1.281347505e-05,0.500028876,2.364877759
9.655000,0,1,0,1.291874738e-05,0.4999480306,2.969261656
9.655000,1,1,0,1.291874738e-05,0.997050664,3.729757798
9.655000,2,1,0,1.291874738e-05,0.5000279539,2.364789331
9.660000,0,1,0,1.298706341e-05,0.4999494115,2.967748347
9.660000,1,1,0,1.298706341e-05,0.9970523821,3.725633094
9.660000,2,1,0,1.298706341e-05,0.5000270274,2.364697629
9.665000,0,1,0,1.302216286e-05,0.4999508166,2.96625415
9.665000,1,1,0,1.302216286e-05,0.997054137,3.721546769
9.665000,2,1,0,1.302216286e-05,0.5000260993,2.364602827
9.670000,0,1,0,1.302729333e-05,0.4999522416,2.964778612
9.670000,1,1,0,1.302729333e-05,0.9970559229,3.717498013
9.670000,2,1,0,1.302729333e-05,0.5000251723,2.364505094
9.675000,0,1,0,1.300577284e-05,0.4999536825,2.9633213
9.675000,1,1,0,1.300577284e-05,0.9970577344,3.713486045
9.675000,2,1,0,1.300577284e-05,0.5000242487,2.36440459
9.680000,0,1,0,1.296018391e-05,0.4999551359,2.961881794
9.680000,1,1,0,1.296018391e-05,0.9970595668,3.709510111
9.680000,2,1,0,1.296018391e-05,0.5000233303,2.36430147
9.685000,0,1,0,1.289221115e-05,0.4999565986,2.960459692
9.685000,1,1,0,1.289221115e-05,0.9970614158,3.705569483
9.685000,2,1,0,1.289221115e-05,0.5000224191,2.364195878
9.690000,0,1,0,1.280356804e-05,0.4999580677,2.959054606
9.690000,1,1,0,1.280356804e-05,0.9970632777,3.701663457
9.690000,2,1,0,1.280356804e-05,0.5000215163,2.364087956
9.695000,0,1,0,1.269584471e-05,0.4999595403,2.95766616
9.695000,1,1,0,1.269584471e-05,0.9970651488,3.697791352
9.695000,2,1,0,1.269584471e-05,0.5000206236,2.363977836
9.700000,0,1,0,1.257038763e-05,0.4999610139,2.956293994
9.700000,1,1,0,1.257038763e-05,0.9970670259,3.693952511
9.700000,2,1,0,1.257038763e-05,0.5000197419,2.363865647
9.705000,0,1,0,1.242832251e-05,0.499962486,2.95493776
9.705000,1,1,0,1.242832251e-05,0.9970689059,3.690146296
9.705000,2,1,0,1.242832251e-05,0.5000188725,2.363751511
9.710000,0,1,0,1.22705838e-05,0.4999639544,2.95359712
9.710000,1,1,0,1.22705838e-05,0.997070786,3.68637209
9.710000,2,1,0,1.22705838e-05,0.5000180162,2.363635546
9.715000,0,1,0,1.209791695e-05,0.4999654169,2.95227175
9.715000,1,1,0,1.209791695e-05,0.9970726635,3.682629295
9.715000,2,1,0,1.209791695e-05,0.5000171741,2.363517864
9.720000,0,1,0,1.191090373e-05,0.4999668714,2.950961336
9.720000,1,1,0,1.191090373e-05,0.9970745357,3.678917332
9.720000,2,1,0,1.191090373e-05,0.5000163468,2.363398572
9.725000,0,1,0,1.171001156e-05,0.4999683158,2.949665573
9.725000,1,1,0,1.171001156e-05,0.9970764002,3.67523564
9.725000,2,1,0,1.171001156e-05,0.5000155351,2.363277774
9.730000,0,1,0,1.149555565e-05,0.4999697482,2.948384169
9.730000,1,1,0,1.149555565e-05,0.9970782546,3.671583672
9.730000,2,1,0,1.149555565e-05,0.5000147398,2.363155568
9.735000,0,1,0,1.126774108e-05,0.4999711664,2.947116837
9.735000,1,1,0,1.126774108e-05,0.9970800962,3.667960901
9.735000,2,1,0,1.126774108e-05,0.5000139614,2.36303205
9.740000,0,1,0,0.0006265342941,0.4999725686,2.945910453
9.740000,1,1,0,0.0006265342941,0.9970819227,3.664313839
9.740000,2,1,0,0.0006265342941,0.5000132006,2.363013992
9.745000,0,1,0,0.1060639593,0.4999739526,2.953588948
9.745000,1,1,0,0.1060639593,0.9970837315,3.653038282
9.745000,2,1,0,0.1060639593,0.500012458,2.381575452
9.750000,0,1,0,0.2268013644,0.4999724722,2.961658592
9.750000,1,1,0,0.2268013644,0.9968940281,3.640413725
9.750000,2,1,0,0.2268013644,0.5000137875,2.401946555
9.755000,0,1,0,0.2471278519,0.4999815314,2.962926265
9.755000,1,1,0,0.2471278519,0.9654127706,3.637342256
9.755000,2,1,0,0.2471278519,0.5000097143,2.405461221
9.760000,0,1,0,0.2533818705,0.4999813966,2.963235525
9.760000,1,1,0,0.2533818705,0.9291570483,3.635491149
9.760000,2,1,0,0.2533818705,0.500009601,2.406647081
9.765000,0,1,0,0.2562528576,0.4999820451,2.963282167
9.765000,1,1,0,0.2562528576,0.8915860991,3.633900983
9.765000,2,1,0,0.2562528576,0.5000091781,2.407250017
9.770000,0,1,0,0.2579823012,0.4999813576,2.963218559
9.770000,1,1,0,0.2579823012,0.8534607343,3.632381119
9.770000,2,1,0,0.2579823012,0.5000094666,2.407639265
9.775000,0,1,0,0.2592920771,0.4999814174,2.963140085
9.775000,1,1,0,0.2592920771,0.8150308041,3.63090278
9.775000,2,1,0,0.2592920771,0.5000093838,2.407976292
9.780000,0,1,0,0.2603416045,0.4999807265,2.962971075
9.780000,1,1,0,0.2603416045,0.776388763,3.629393275
9.780000,2,1,0,0.2603416045,0.500009682,2.408205927
9.785000,0,1,0,0.2612171061,0.5000196982,2.962720434
9.785000,1,1,0,0.2612171061,0.7376499227,3.627847446
9.785000,2,1,0,0.2612171061,0.499990137,2.408345004
9.790000,0,1,0,0.2624069268,0.5000191462,2.962517997
9.790000,1,1,0,0.2624069268,0.6986945309,3.626293064
9.790000,2,1,0,0.2624069268,0.4999904745,2.408559698
9.795000,0,1,0,0.2642862187,0.5000189154,2.962350164
9.795000,1,1,0,0.2642862187,0.6596110537,3.624672706
9.795000,2,1,0,0.2642862187,0.4999906335,2.408871851
9.800000,0,1,0,0.2668550961,0.5000188058,2.962223342
9.800000,1,1,0,0.2668550961,0.6203012303,3.622992278
9.800000,2,1,0,0.2668550961,0.4999906624,2.409284756
9.805000,0,1,0,0.2699689312,0.5000186079,2.962128719
9.805000,1,1,0,0.2699689312,0.5806563935,3.621266492
9.805000,2,1,0,0.2699689312,0.4999908067,2.409773434
9.810000,0,1,0,0.2061340819,0.5000183669,2.966602744
9.810000,1,1,0,0.2061340819,0.5405787889,3.631984442
9.810000,2,1,0,0.2061340819,0.4999909696,2.408661284
9.815000,0,1,0,0.1340599235,0.5000123913,2.96966153
9.815000,1,1,0,0.1340599235,0.4999939433,3.645631473
9.815000,2,1,0,0.1340599235,0.4999914409,2.404107233
9.820000,0,1,0,0.12680353,0.5126145468,2.969108717
9.820000,1,1,0,0.12680353,0.5000149767,3.647339882
9.820000,2,1,0,0.12680353,0.5000151855,2.402486596
9.825000,0,1,0,0.1354041443,0.5232475585,2.971819136
9.825000,1,1,0,0.1354041443,0.4999834913,3.649036432
9.825000,2,1,0,0.1354041443,0.5002491334,2.405515675
9.830000,0,1,0,0.1427296617,0.534450286,2.974375454
9.830000,1,1,0,0.1427296617,0.4999990992,3.650884804
9.835000,0,1,0,0.1496474031,0.5458981877,2.97693041
9.835000,1,1,0,0.1496474031,0.4999886798,3.652826878
9.840000,0,1,0,0.1565941943,0.5574679046,2.97955139
9.840000,1,1,0,0.1565941943,0.4999887046,3.654843805
9.845000,0,1,0,0.1723150579,0.5690715906,2.983873293
9.845000,1,1,0,0.1723150579,0.499989808,3.656694985
9.850000,0,1,0,0.1906598307,0.580636746,2.988881104
9.850000,1,1,0,0.1906598307,0.4999903811,3.658840005
9.855000,0,1,0,0.2009481581,0.5932857618,2.992584065
9.855000,1,1,0,0.2009481581,0.4999883651,3.661431584
9.860000,0,1,0,0.2083319002,0.6058175925,2.995864111
9.860000,1,1,0,0.2083319002,0.4999893904,3.664259966
9.865000,0,1,0,0.2153763176,0.6178154899,2.999234573
9.865000,1,1,0,0.2153763176,0.4999905743,3.667342892
9.870000,0,1,0,0.2231232452,0.62901998,3.002932208
9.870000,1,1,0,0.2231232452,0.4999931778,3.670746228
9.875000,0,1,0,0.23114663,0.6393299634,3.006919072
9.875000,1,1,0,0.23114663,0.4999943953,3.67454347
9.880000,0,1,0,0.2376340443,0.6485465217,3.010238784
9.880000,1,1,0,0.2376340443,0.4999961378,3.67769605
9.885000,0,1,0,0.2399223987,0.6564365703,3.011449666
9.885000,1,1,0,0.2399223987,0.5000057063,3.678540432
9.885000,2,1,0,0.2399223987,0.5009144843,2.71714503
9.890000,0,1,0,0.2136541458,0.663669967,3.006089456
9.890000,1,1,0,0.2136541458,0.4999912321,3.677391333
9.890000,2,1,0,0.2136541458,0.5000036807,2.710403451
9.895000,0,1,0,0.2010195025,0.6715712955,3.004565429
9.895000,1,1,0,0.2010195025,0.5000087918,3.677992299
9.895000,2,1,0,0.2010195025,0.5000032778,2.708103995
9.900000,0,1,0,0.224384988,0.677766428,3.009294731
9.900000,1,1,0,0.224384988,0.5000884822,3.678888543
9.900000,2,1,0,0.224384988,0.499993903,2.714079066
9.905000,0,1,0,0.2437754102,0.6853101397,3.010715545
9.905000,1,1,0,0.2437754102,0.5000028157,2.716603987
9.910000,0,1,0,0.2614322642,0.6922123927,3.010731867
9.910000,1,1,0,0.2614322642,0.5000056114,2.717629625
9.915000,0,1,0,0.2758749173,0.5000067689,2.716612056
9.920000,0,1,0,0.2869087767,0.5000072895,2.713536434
9.925000,0,1,0,0.295328387,0.5000075558,2.708558729
9.930000,0,1,0,0.3086214107,0.4999927117,2.702863658
9.935000,0,1,0,0.3359268552,0.4999927594,2.696826508
9.940000,0,1,0,0.3525456279,0.4999932656,2.683818998
9.945000,0,1,0,0.3738097996,0.4999932728,2.67284862
9.950000,0,1,0,0.4247364667,0.5044422719,2.674712939
9.960000,0,1,0,0.5623113554,0.5288686314,3.348084849
9.965000,0,1,0,0.627545987,0.5053701475,2.733002619
9.965000,1,1,0,0.627545987,0.5401463727,3.350611082
9.970000,0,1,0,0.6855291167,0.4999941483,2.749867418
9.970000,1,1,0,0.6855291167,0.5425818839,2.932011289
9.970000,2,1,0,0.6855291167,0.5537307228,3.351271444
9.975000,0,1,0,0.7362682167,0.500026109,2.766201495
9.975000,1,1,0,0.7362682167,0.4999883427,2.946008429
9.975000,2,1,0,0.7362682167,0.5799815922,3.353670737
9.980000,0,1,0,0.772436041,0.5417354176,2.774157281
9.980000,1,1,0,0.772436041,0.4999810999,2.95503076
9.980000,2,1,0,0.772436041,0.6576833663,3.358794021
9.985000,0,1,0,0.8035676916,0.4999928796,2.960840477
9.985000,1,1,0,0.8035676916,0.7441164765,3.361329255
9.990000,0,1,0,0.830474613,0.4999860683,2.96508854
9.995000,0,1,0,0.8535977127,0.4999865136,2.968448298
9.995000,1,1,0,0.8535977127,1.228010925,3.780563045
10.000000,0,1,0,0.8599506958,0.4999869347,2.967867602
10.000000,1,1,0,0.8599506958,1.189179961,3.578587203
10.000000,2,1,0,0.8599506958,1.23725504,3.774100397
10.005000,0,1,0,0.8508405221,0.4999873339,2.975181602
10.005000,1,1,0,0.8508405221,1.090373734,3.591113196
10.005000,2,1,0,0.8508405221,1.24791474,3.784910718
10.010000,0,1,0,0.8550151995,0.5310738072,2.986365704
10.010000,1,1,0,0.8550151995,1.015590588,3.616113217
10.015000,0,1,0,0.8702399888,0.9089148334,3.615035232
10.015000,1,1,0,0.8702399888,0.5195680017,2.977024459
10.020000,0,1,0,0.885108773,0.7931234314,3.60922824
10.020000,1,1,0,0.885108773,0.4999934771,2.975415699
10.025000,0,1,0,0.8884184513,0.685021557,3.62846635
10.025000,1,1,0,0.8884184513,0.4999885411,2.996048513
10.030000,0,1,0,0.9011329318,0.5755579474,3.668272518
10.030000,1,1,0,0.9011329318,0.4999903843,3.046818069
10.035000,0,1,0,0.9171940338,0.4999783943,3.707120035
10.035000,1,1,0,0.9171940338,0.5000058779,3.088680558
10.040000,0,1,0,0.8764518623,0.4999702527,3.732301694
10.040000,1,1,0,0.8764518623,0.5291040718,3.101195992
10.045000,0,1,0,0.7416316819,0.4999688944,3.690294381
10.045000,1,1,0,0.7416316819,0.6406570551,2.65250828
10.045000,2,1,0,0.7416316819,0.5307232017,3.050541767
10.050000,0,1,0,0.6149608834,0.51937446,3.622064389
10.050000,1,1,0,0.6149608834,0.519861567,2.584175989
10.050000,2,1,0,0.6149608834,0.5323758425,2.973338986
10.055000,0,1,0,0.5453890057,0.4999874885,2.546530696
10.055000,1,1,0,0.5453890057,0.5850362172,2.939564332
10.060000,0,1,0,0.4999256898,0.4999865478,2.525766806
10.060000,1,1,0,0.4999256898,0.6287855433,2.92363916
10.065000,0,1,0,0.4701372156,0.4999963698,2.505457642
10.065000,1,1,0,0.4701372156,0.6621416651,2.907684511
10.070000,0,1,0,0.4414920291,0.4999929253,2.485151267
10.070000,1,1,0,0.4414920291,0.6852938228,2.892049047
10.075000,0,1,0,0.42351985,0.4999935697,2.467651658
10.075000,1,1,0,0.42351985,0.6987406779,2.877211856
10.080000,0,1,0,0.4205654346,0.5000079271,2.458048877
10.080000,1,1,0,0.4205654346,0.7022328116,2.869857744
10.085000,0,1,0,0.4229374567,0.5080056775,2.451084721
10.085000,1,1,0,0.4229374567,0.7068184822,2.867388076
10.090000,0,1,0,0.4294126333,0.4999858222,2.449219674
10.095000,0,1,0,0.4326001811,0.4999830343,2.447752989
10.100000,0,1,0,0.4351579424,0.4999877927,2.446680313
10.100000,1,1,0,0.4351579424,0.6331035502,3.058607447
10.100000,2,1,0,0.4351579424,0.6061840617,3.080132091
10.105000,0,1,0,0.4371201297,0.499985724,2.445848808
10.105000,1,1,0,0.4371201297,0.5655742992,2.681194888
10.105000,2,1,0,0.4371201297,0.6333646532,3.057860454
10.105000,3,1,0,0.4371201297,0.6492836174,3.08001128
10.110000,0,1,0,0.4299338811,1.397480047,3.810039783
10.110000,1,1,0,0.4299338811,0.4999849063,2.459921591
10.110000,2,1,0,0.4299338811,0.5408855395,2.69536061
10.110000,3,1,0,0.4299338811,0.6328730379,3.068833404
10.110000,4,1,0,0.4299338811,0.691772014,3.090642653
10.115000,0,1,0,0.4268063529,1.30674108,3.80900301
10.115000,1,1,0,0.4268063529,0.4999846783,2.480709117
10.115000,2,1,0,0.4268063529,0.5158755176,2.715217459
10.115000,3,1,0,0.4268063529,0.6317467711,3.082090379
10.120000,0,1,0,0.4270166164,1.248820476,3.806561564
10.120000,1,1,0,0.4270166164,0.5010965742,2.488844373
10.120000,2,1,0,0.4270166164,0.4999710161,2.722606421
10.120000,3,1,0,0.4270166164,0.6510014888,3.086262954
10.125000,0,1,0,0.4215699585,1.208359542,3.807906405
10.125000,1,1,0,0.4215699585,0.5152691264,2.491482196
10.125000,2,1,0,0.4215699585,0.4999807649,2.72597496
10.125000,3,1,0,0.4215699585,0.6896739129,3.089511353
10.130000,0,1,0,0.4165767073,1.172018304,3.808785128
10.130000,1,1,0,0.4165767073,0.52825138,2.492924966
10.130000,2,1,0,0.4165767073,0.499980867,2.728033522
10.130000,3,1,0,0.4165767073,0.7294096079,3.09163781
10.135000,0,1,0,0.4093408829,1.137963006,3.809802291
10.135000,1,1,0,0.4093408829,0.5405653766,2.493613623
10.135000,2,1,0,0.4093408829,0.4999816859,2.729390745
10.140000,0,1,0,0.3990766856,1.105441954,3.81120551
10.140000,1,1,0,0.3990766856,0.552420488,2.49386497
10.140000,2,1,0,0.3990766856,0.4999817171,2.730424621
10.145000,0,1,0,0.3896015819,1.110508282,3.846795456
10.145000,1,1,0,0.3896015819,1.074287509,3.81247757
10.145000,2,1,0,0.3896015819,0.563830085,2.4941057
10.145000,3,1,0,0.3896015819,0.4999815893,2.731389146
10.150000,0,1,0,0.3821655108,1.05250992,3.847258498
10.150000,1,1,0,0.3821655108,1.044604074,3.813407095
10.150000,2,1,0,0.3821655108,0.499972596,2.732246638
10.155000,0,1,0,0.3759671478,0.9961844953,3.847490553
10.155000,1,1,0,0.3759671478,1.016039128,3.814132665
10.155000,2,1,0,0.3759671478,0.4999786151,2.733039278
10.160000,0,1,0,0.3707741708,0.9412429674,3.847521899
10.160000,1,1,0,0.3707741708,0.4999784067,2.733779961
10.165000,0,1,0,0.3664014751,0.8874731776,3.847381278
10.165000,1,1,0,0.3664014751,0.4999783434,2.734471764
10.170000,0,1,0,0.3627029474,0.8346950175,3.84709021
10.170000,1,1,0,0.3627029474,0.7350809007,3.120054716
